,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
17941,13170.0,0.74,0.81,3.0,215.0,10.0,1.0,0.0,management,medium
17942,,0.7,0.49,5.0,149.0,3.0,0.0,0.0,accounting,medium
17943,3953.0,0.95,0.8,5.0,238.0,5.0,0.0,0.0,product_mng,medium
17944,7125.0,0.62,0.71,,198.0,,,,,
17945,7417.0,0.72,0.82,4.0,281.0,5.0,0.0,0.0,accounting,low
17946,7094.0,0.58,0.71,,204.0,,,,,
17947,12202.0,0.73,0.98,3.0,246.0,3.0,0.0,0.0,management,low
17948,12675.0,0.85,0.85,4.0,217.0,5.0,0.0,0.0,IT,low
17949,8953.0,0.69,0.71,3.0,203.0,3.0,0.0,0.0,IT,low
17950,2292.0,0.82,0.62,4.0,185.0,5.0,0.0,0.0,technical,low
17951,1253.0,0.42,1.0,5.0,163.0,5.0,0.0,0.0,IT,low
17952,14554.0,0.1,0.92,4.0,249.0,6.0,0.0,0.0,sales,low
17953,4913.0,0.86,0.65,5.0,223.0,5.0,0.0,0.0,IT,high
17954,5890.0,0.78,0.85,3.0,242.0,4.0,1.0,0.0,marketing,high
17955,7200.0,0.53,0.73,4.0,225.0,2.0,1.0,1.0,RandD,medium
17956,14272.0,0.81,0.89,4.0,266.0,10.0,0.0,0.0,sales,medium
17957,932.0,0.12,0.7,5.0,286.0,6.0,0.0,0.0,product_mng,medium
17958,12308.0,0.12,0.85,6.0,261.0,6.0,0.0,0.0,sales,low
17959,12504.0,0.81,,3.0,230.0,4.0,0.0,0.0,sales,medium
17960,14087.0,0.42,0.45,2.0,185.0,3.0,0.0,0.0,sales,low
17961,6224.0,0.47,0.49,3.0,147.0,3.0,0.0,0.0,product_mng,medium
17962,7866.0,0.64,0.7,,199.0,,,,,
17963,10202.0,0.87,1.0,5.0,210.0,10.0,0.0,0.0,management,low
17964,7239.0,0.24,0.5,6.0,272.0,5.0,0.0,0.0,support,low
17965,9449.0,0.6,0.7,,201.0,,,,,
17966,3282.0,0.1,0.54,6.0,257.0,4.0,0.0,0.0,accounting,medium
17967,,0.93,0.52,5.0,281.0,10.0,0.0,0.0,management,low
17968,5174.0,0.13,0.74,6.0,237.0,4.0,0.0,0.0,sales,low
17969,10450.0,0.62,0.7,3.0,197.0,2.0,0.0,0.0,sales,low
17970,11738.0,0.84,0.95,4.0,300.0,5.0,1.0,0.0,marketing,low
17971,10115.0,0.38,0.47,3.0,,3.0,0.0,0.0,support,medium
17972,7309.0,0.69,0.43,3.0,144.0,3.0,0.0,0.0,management,medium
17973,1878.0,1.0,0.98,3.0,266.0,5.0,0.0,0.0,IT,medium
17974,9023.0,0.7,0.66,5.0,257.0,3.0,0.0,0.0,IT,medium
17975,3126.0,0.64,0.65,4.0,207.0,3.0,0.0,0.0,sales,low
17976,5544.0,0.71,0.77,4.0,101.0,3.0,0.0,0.0,product_mng,medium
17977,7622.0,0.6,0.8,,198.0,,,,,
17978,1092.0,0.11,0.89,7.0,310.0,4.0,0.0,0.0,technical,medium
17979,9010.0,0.67,0.48,2.0,153.0,6.0,0.0,0.0,sales,medium
17980,14377.0,0.84,1.0,3.0,139.0,3.0,0.0,0.0,sales,low
17981,2934.0,0.65,0.76,4.0,205.0,5.0,0.0,0.0,support,medium
17982,,0.76,,3.0,137.0,4.0,0.0,0.0,RandD,medium
17983,5835.0,0.96,0.91,3.0,201.0,2.0,0.0,0.0,sales,medium
17984,9469.0,0.7,0.8,4.0,261.0,5.0,0.0,1.0,RandD,medium
17985,13804.0,0.73,0.59,4.0,148.0,10.0,0.0,0.0,sales,low
17986,11264.0,0.51,0.42,5.0,264.0,6.0,1.0,0.0,product_mng,low
17987,7267.0,0.6,0.71,,202.0,,,,,
17988,9259.0,0.62,0.46,3.0,137.0,3.0,0.0,0.0,hr,medium
17989,4900.0,0.65,0.89,3.0,204.0,4.0,0.0,0.0,accounting,medium
17990,4319.0,0.91,1.0,3.0,247.0,2.0,0.0,0.0,support,low
17991,4496.0,0.69,0.86,3.0,140.0,3.0,0.0,0.0,technical,medium
17992,2687.0,0.62,0.71,,200.0,,,,,
17993,3914.0,0.89,0.82,3.0,227.0,3.0,0.0,0.0,sales,high
17994,,0.61,0.7,,198.0,,,,,
17995,4386.0,0.79,0.48,3.0,123.0,3.0,0.0,0.0,IT,medium
17996,10868.0,0.9,0.95,4.0,264.0,4.0,0.0,0.0,sales,medium
17997,8175.0,0.67,0.64,5.0,139.0,3.0,0.0,0.0,sales,medium
17998,7260.0,0.6,0.71,,202.0,,,,,
17999,7536.0,0.69,0.6,4.0,248.0,2.0,0.0,0.0,IT,medium
18000,14326.0,0.43,0.57,2.0,142.0,7.0,0.0,0.0,sales,medium
18001,11791.0,0.75,0.47,3.0,155.0,3.0,0.0,0.0,accounting,low
18002,11746.0,0.53,0.74,3.0,196.0,2.0,0.0,0.0,hr,low
18003,7705.0,0.63,0.72,,198.0,,,,,
18004,10175.0,0.19,0.72,6.0,198.0,2.0,0.0,0.0,product_mng,medium
18005,3275.0,0.48,0.6,3.0,202.0,2.0,0.0,0.0,support,medium
18006,10642.0,0.64,0.75,3.0,117.0,3.0,0.0,0.0,technical,high
18007,5621.0,0.11,0.81,4.0,268.0,4.0,0.0,0.0,IT,medium
18008,7057.0,0.57,0.73,,198.0,,,,,
18009,9437.0,0.64,0.63,4.0,215.0,5.0,0.0,1.0,accounting,medium
18010,7287.0,0.62,0.59,,200.0,,,,,
18011,7399.0,0.91,0.53,2.0,172.0,3.0,0.0,0.0,accounting,low
18012,7083.0,0.59,0.7,,197.0,,,,,
18013,2268.0,0.1,0.88,5.0,271.0,4.0,0.0,0.0,sales,low
18014,7251.0,0.59,0.71,,198.0,,,,,
18015,7974.0,0.86,0.83,3.0,273.0,5.0,0.0,0.0,technical,high
18016,8111.0,0.6,0.54,4.0,188.0,3.0,1.0,0.0,sales,medium
18017,4862.0,0.61,0.47,3.0,136.0,2.0,0.0,0.0,RandD,low
18018,,0.56,0.49,5.0,204.0,3.0,0.0,0.0,support,low
18019,,0.57,0.96,6.0,158.0,2.0,0.0,0.0,sales,high
18020,13385.0,0.84,0.97,4.0,251.0,5.0,0.0,1.0,hr,medium
18021,9257.0,0.4,0.44,2.0,140.0,2.0,0.0,0.0,IT,medium
18022,1638.0,0.76,0.63,5.0,199.0,3.0,0.0,0.0,support,high
18023,2136.0,,0.48,4.0,253.0,3.0,0.0,0.0,sales,low
18024,10883.0,0.67,0.61,4.0,153.0,3.0,0.0,0.0,technical,medium
18025,7309.0,0.6,0.72,,202.0,,,,,
18026,5127.0,0.72,0.75,3.0,265.0,3.0,0.0,0.0,technical,low
18027,1653.0,,0.98,4.0,160.0,5.0,0.0,0.0,sales,low
18028,9574.0,0.37,0.52,3.0,152.0,3.0,0.0,0.0,support,low
18029,13452.0,1.0,0.84,3.0,152.0,3.0,0.0,1.0,sales,medium
18030,14717.0,0.12,0.79,6.0,296.0,7.0,0.0,0.0,sales,low
18031,2710.0,0.66,0.88,6.0,274.0,4.0,0.0,0.0,sales,high
18032,13346.0,0.8,0.44,5.0,243.0,3.0,0.0,0.0,IT,medium
18033,8182.0,0.49,0.51,3.0,200.0,2.0,0.0,0.0,hr,medium
18034,2730.0,0.69,0.62,4.0,203.0,5.0,0.0,0.0,marketing,low
18035,7758.0,0.77,1.0,4.0,219.0,3.0,0.0,0.0,sales,medium
18036,4007.0,0.66,1.0,4.0,151.0,3.0,0.0,1.0,hr,medium
18037,,0.89,0.77,3.0,198.0,3.0,0.0,0.0,sales,high
18038,3548.0,0.83,0.69,4.0,158.0,3.0,0.0,0.0,support,high
18039,7470.0,0.59,0.71,,203.0,,,,,
18040,14810.0,0.32,0.77,5.0,263.0,4.0,0.0,0.0,sales,medium
18041,7471.0,0.6,0.71,,,,,,,
18042,7601.0,0.58,0.72,,200.0,,,,,
18043,11866.0,0.71,0.51,3.0,202.0,3.0,0.0,0.0,technical,low
18044,2032.0,0.15,0.94,7.0,280.0,4.0,0.0,0.0,IT,low
18045,2516.0,0.11,0.83,6.0,310.0,4.0,0.0,0.0,accounting,medium
18046,2049.0,0.75,0.62,3.0,146.0,2.0,0.0,0.0,marketing,medium
18047,7407.0,0.63,0.64,,200.0,,,,,
18048,3396.0,0.69,0.73,3.0,199.0,2.0,0.0,0.0,hr,low
18049,12545.0,0.12,0.9,5.0,246.0,6.0,0.0,0.0,sales,low
18050,6302.0,0.64,0.47,6.0,154.0,4.0,0.0,0.0,IT,medium
18051,5301.0,0.87,,3.0,148.0,4.0,0.0,0.0,sales,low
18052,7527.0,0.63,0.72,,205.0,,,,,
18053,6158.0,0.75,0.58,5.0,239.0,5.0,0.0,1.0,management,medium
18054,7545.0,0.6,0.72,,201.0,,,,,
18055,6722.0,0.56,0.72,,204.0,,,,,
18056,3610.0,0.7,0.51,6.0,143.0,6.0,1.0,0.0,RandD,low
18057,13590.0,0.67,0.53,3.0,136.0,7.0,0.0,0.0,sales,medium
18058,14068.0,0.3,0.66,5.0,204.0,7.0,0.0,0.0,sales,medium
18059,3133.0,0.73,0.53,3.0,258.0,3.0,0.0,1.0,hr,medium
18060,14175.0,0.62,0.73,3.0,,4.0,0.0,0.0,product_mng,medium
18061,12507.0,0.75,0.72,3.0,142.0,3.0,0.0,0.0,IT,medium
18062,11812.0,0.61,0.55,4.0,165.0,8.0,0.0,0.0,accounting,high
18063,7352.0,0.6,0.68,,206.0,,,,,
18064,7565.0,0.71,0.92,3.0,261.0,6.0,1.0,0.0,support,low
18065,979.0,0.15,0.88,7.0,264.0,4.0,0.0,0.0,accounting,low
18066,7480.0,0.63,0.72,,199.0,,,,,
18067,7492.0,,0.73,,202.0,,,,,
18068,9419.0,0.48,0.72,4.0,204.0,2.0,0.0,0.0,support,high
18069,13818.0,0.79,0.63,5.0,247.0,3.0,0.0,0.0,RandD,low
18070,7484.0,0.68,0.47,3.0,119.0,3.0,0.0,0.0,IT,medium
18071,10645.0,0.58,0.84,3.0,198.0,2.0,0.0,0.0,product_mng,low
18072,11863.0,0.44,0.52,2.0,282.0,5.0,0.0,0.0,technical,low
18073,2220.0,0.44,0.52,2.0,137.0,3.0,0.0,0.0,sales,low
18074,3506.0,0.09,0.73,6.0,281.0,4.0,0.0,0.0,accounting,medium
18075,449.0,0.77,0.86,4.0,166.0,5.0,0.0,0.0,technical,medium
18076,1938.0,0.36,0.5,2.0,151.0,3.0,0.0,0.0,marketing,low
18077,11783.0,0.43,0.46,2.0,143.0,3.0,0.0,0.0,sales,medium
18078,6052.0,0.57,0.58,3.0,185.0,2.0,1.0,0.0,sales,medium
18079,2563.0,0.74,0.85,5.0,205.0,6.0,0.0,0.0,accounting,high
18080,7534.0,0.62,0.7,,199.0,,,,,
18081,11972.0,0.49,0.99,4.0,272.0,2.0,0.0,0.0,IT,medium
18082,11169.0,0.59,0.63,,195.0,,,,,
18083,894.0,0.15,0.92,7.0,272.0,4.0,0.0,0.0,marketing,medium
18084,13747.0,0.88,0.8,4.0,155.0,3.0,0.0,0.0,management,high
18085,2217.0,0.09,0.97,7.0,310.0,4.0,0.0,0.0,sales,low
18086,,0.24,0.51,2.0,176.0,4.0,0.0,0.0,hr,medium
18087,7402.0,0.53,0.71,4.0,203.0,2.0,0.0,0.0,hr,high
18088,12181.0,0.1,0.36,6.0,286.0,4.0,0.0,0.0,IT,low
18089,4846.0,,0.56,2.0,101.0,3.0,0.0,0.0,sales,low
18090,7351.0,0.64,0.89,4.0,261.0,5.0,0.0,0.0,accounting,medium
18091,13083.0,0.72,0.97,2.0,261.0,4.0,0.0,0.0,sales,low
18092,9521.0,0.76,0.65,3.0,203.0,8.0,1.0,0.0,sales,medium
18093,14051.0,0.68,0.8,3.0,240.0,2.0,0.0,1.0,sales,low
18094,11712.0,0.61,0.9,3.0,158.0,3.0,1.0,0.0,sales,low
18095,11938.0,0.1,0.71,3.0,268.0,4.0,0.0,0.0,accounting,low
18096,13400.0,0.47,0.57,3.0,179.0,3.0,0.0,0.0,sales,high
18097,10096.0,0.6,0.71,5.0,234.0,3.0,0.0,0.0,sales,medium
18098,7577.0,0.62,0.71,,188.0,,,,,
18099,7352.0,0.65,0.71,,198.0,,,,,
18100,10465.0,0.81,0.75,4.0,247.0,3.0,0.0,0.0,management,low
18101,11680.0,0.91,0.47,3.0,130.0,8.0,1.0,0.0,sales,low
18102,13026.0,0.09,0.8,6.0,274.0,5.0,0.0,0.0,sales,medium
18103,4941.0,0.95,,4.0,238.0,5.0,0.0,0.0,accounting,medium
18104,,0.65,,5.0,163.0,4.0,0.0,0.0,RandD,low
18105,7382.0,0.6,,,196.0,,,,,
18106,12382.0,,0.87,3.0,199.0,3.0,0.0,0.0,support,low
18107,12901.0,0.47,0.87,3.0,268.0,10.0,0.0,0.0,sales,medium
18108,11043.0,0.59,0.94,5.0,283.0,2.0,0.0,0.0,sales,high
18109,11295.0,0.63,0.73,3.0,203.0,2.0,0.0,0.0,IT,medium
18110,,0.58,0.69,,219.0,,,,,
18111,2956.0,0.6,0.48,2.0,147.0,3.0,0.0,0.0,technical,medium
18112,9891.0,0.44,0.45,2.0,156.0,3.0,1.0,0.0,RandD,medium
18113,9014.0,0.6,0.52,,197.0,,,,,
18114,7124.0,0.57,0.62,5.0,256.0,3.0,0.0,0.0,IT,high
18115,12647.0,0.55,0.8,3.0,270.0,4.0,1.0,0.0,accounting,medium
18116,7537.0,0.6,0.72,,200.0,,,,,
18117,7716.0,0.82,0.71,3.0,191.0,2.0,0.0,0.0,sales,medium
18118,3816.0,0.78,0.84,3.0,240.0,3.0,1.0,0.0,marketing,low
18119,7611.0,0.62,0.71,,200.0,,,,,
18120,2509.0,,0.73,3.0,200.0,4.0,0.0,0.0,sales,low
18121,,0.77,0.91,4.0,248.0,3.0,0.0,0.0,IT,low
18122,9086.0,0.59,0.66,5.0,221.0,5.0,0.0,0.0,product_mng,low
18123,10111.0,,0.49,2.0,151.0,3.0,0.0,0.0,technical,high
18124,14207.0,0.57,0.73,3.0,193.0,3.0,0.0,0.0,sales,medium
18125,2436.0,0.48,0.46,2.0,147.0,3.0,0.0,0.0,sales,medium
18126,,0.1,0.84,7.0,252.0,5.0,0.0,0.0,marketing,low
18127,4234.0,0.73,0.79,4.0,259.0,3.0,0.0,0.0,product_mng,low
18128,703.0,0.09,0.94,6.0,292.0,5.0,0.0,0.0,accounting,medium
18129,8823.0,0.6,0.68,3.0,198.0,2.0,0.0,0.0,support,high
18130,7797.0,0.62,0.68,3.0,199.0,2.0,0.0,0.0,support,high
18131,6241.0,0.76,0.92,3.0,191.0,6.0,1.0,0.0,RandD,low
18132,5750.0,0.95,0.67,4.0,,2.0,1.0,0.0,sales,low
18133,5512.0,0.6,0.73,3.0,199.0,2.0,0.0,0.0,sales,high
18134,14045.0,0.41,0.45,2.0,135.0,3.0,0.0,0.0,accounting,medium
18135,13868.0,0.71,0.76,6.0,125.0,7.0,0.0,0.0,IT,medium
18136,3051.0,0.93,,5.0,259.0,3.0,0.0,0.0,sales,low
18137,9518.0,0.15,0.72,6.0,254.0,4.0,0.0,0.0,marketing,low
18138,8482.0,0.41,0.67,4.0,166.0,3.0,0.0,0.0,management,high
18139,6389.0,0.86,0.98,3.0,260.0,4.0,1.0,0.0,support,low
18140,3392.0,0.72,0.76,5.0,202.0,2.0,0.0,0.0,sales,medium
18141,13031.0,0.56,0.78,3.0,232.0,3.0,0.0,0.0,management,high
18142,1627.0,0.95,0.82,3.0,180.0,3.0,0.0,0.0,technical,low
18143,4104.0,0.93,0.97,4.0,223.0,3.0,0.0,1.0,technical,medium
18144,4246.0,0.7,0.8,5.0,202.0,5.0,0.0,0.0,sales,high
18145,7695.0,0.61,0.7,,201.0,,,,,
18146,9415.0,0.64,0.46,4.0,179.0,3.0,0.0,0.0,product_mng,low
18147,6962.0,0.59,,,201.0,,,,,
18148,11773.0,0.65,0.81,3.0,273.0,4.0,0.0,0.0,sales,medium
18149,14563.0,0.69,0.52,6.0,148.0,6.0,0.0,0.0,RandD,medium
18150,12771.0,0.11,0.53,7.0,283.0,4.0,0.0,0.0,IT,low
18151,3643.0,0.42,0.46,2.0,138.0,5.0,0.0,0.0,accounting,medium
18152,1049.0,0.78,,4.0,138.0,4.0,0.0,0.0,product_mng,high
18153,6603.0,0.93,0.69,5.0,178.0,2.0,0.0,0.0,sales,high
18154,4643.0,0.75,0.74,3.0,236.0,3.0,0.0,0.0,marketing,high
18155,9089.0,0.77,0.8,3.0,236.0,4.0,0.0,0.0,technical,low
18156,7490.0,,0.72,,201.0,,,,,
18157,4571.0,0.66,0.87,5.0,145.0,3.0,0.0,0.0,technical,high
18158,12334.0,0.62,0.71,6.0,203.0,4.0,0.0,0.0,support,low
18159,4027.0,0.87,0.76,3.0,250.0,2.0,0.0,0.0,support,low
18160,7758.0,0.8,0.86,4.0,244.0,6.0,0.0,0.0,support,medium
18161,14109.0,0.77,0.96,4.0,264.0,3.0,0.0,1.0,accounting,medium
18162,13901.0,0.28,0.72,5.0,147.0,6.0,0.0,0.0,technical,low
18163,14394.0,0.64,0.88,3.0,248.0,8.0,0.0,0.0,product_mng,high
18164,14453.0,0.7,0.53,4.0,140.0,3.0,0.0,1.0,support,medium
18165,6764.0,0.8,0.81,4.0,261.0,2.0,1.0,0.0,support,high
18166,969.0,0.1,0.47,7.0,299.0,4.0,0.0,0.0,sales,medium
18167,10361.0,0.6,0.78,6.0,153.0,3.0,0.0,0.0,product_mng,high
18168,7606.0,0.63,0.72,,200.0,,,,,
18169,,0.66,0.54,4.0,278.0,6.0,1.0,0.0,technical,medium
18170,7513.0,0.6,0.81,,199.0,,,,,
18171,4484.0,0.6,,3.0,140.0,6.0,0.0,0.0,sales,low
18172,7672.0,0.61,0.69,,199.0,,,,,
18173,,0.79,0.78,4.0,201.0,2.0,0.0,0.0,technical,high
18174,,0.61,0.57,3.0,288.0,4.0,0.0,0.0,accounting,high
18175,7275.0,0.7,0.71,,200.0,,,,,
18176,3598.0,0.87,,4.0,268.0,4.0,0.0,0.0,IT,low
18177,6978.0,0.72,0.61,3.0,,7.0,0.0,0.0,sales,low
18178,8243.0,0.8,0.78,3.0,196.0,4.0,0.0,0.0,hr,low
18179,4288.0,0.58,0.88,3.0,259.0,4.0,0.0,0.0,IT,medium
18180,3622.0,0.98,0.66,3.0,197.0,3.0,0.0,0.0,sales,high
18181,10820.0,0.49,0.65,4.0,240.0,10.0,0.0,0.0,sales,low
18182,7904.0,0.7,0.56,2.0,132.0,3.0,0.0,0.0,technical,medium
18183,,0.72,0.7,3.0,,4.0,0.0,0.0,support,medium
18184,14338.0,0.72,0.73,3.0,200.0,10.0,0.0,0.0,sales,medium
18185,9283.0,0.84,0.61,4.0,196.0,5.0,0.0,0.0,accounting,medium
18186,11775.0,0.79,0.42,3.0,143.0,6.0,0.0,0.0,IT,low
18187,5724.0,0.71,0.69,3.0,268.0,6.0,1.0,0.0,product_mng,medium
18188,14718.0,0.8,0.86,3.0,243.0,10.0,0.0,0.0,accounting,medium
18189,10926.0,0.67,,4.0,255.0,5.0,0.0,0.0,IT,medium
18190,14120.0,0.7,0.55,5.0,269.0,5.0,0.0,0.0,IT,medium
18191,,0.09,0.84,7.0,262.0,4.0,0.0,0.0,sales,medium
18192,7155.0,0.6,0.71,,198.0,,,,,
18193,7371.0,0.62,0.71,,180.0,,,,,
18194,3244.0,0.63,0.75,6.0,260.0,5.0,0.0,0.0,technical,low
18195,3236.0,0.64,0.5,4.0,157.0,3.0,1.0,0.0,sales,low
18196,2891.0,0.11,0.8,6.0,279.0,4.0,0.0,0.0,marketing,low
18197,7803.0,0.66,0.95,4.0,249.0,8.0,0.0,0.0,sales,low
18198,2220.0,0.35,0.68,4.0,131.0,3.0,0.0,0.0,sales,low
18199,,0.64,0.99,4.0,256.0,5.0,0.0,0.0,sales,low
18200,7424.0,0.6,0.72,,200.0,,,,,
18201,1742.0,0.71,0.49,3.0,147.0,2.0,0.0,0.0,marketing,low
18202,621.0,0.93,0.84,3.0,201.0,2.0,0.0,0.0,support,low
18203,4690.0,0.41,0.48,2.0,141.0,3.0,0.0,0.0,technical,low
18204,12662.0,,0.63,3.0,144.0,3.0,0.0,1.0,management,medium
18205,8068.0,0.61,0.7,,202.0,,,,,
18206,5644.0,0.3,0.99,3.0,179.0,4.0,0.0,0.0,technical,medium
18207,3319.0,0.09,0.69,6.0,198.0,3.0,0.0,0.0,support,low
18208,3193.0,1.0,,3.0,207.0,2.0,0.0,0.0,hr,medium
18209,7808.0,0.11,0.92,4.0,289.0,5.0,0.0,0.0,technical,low
18210,7175.0,0.83,0.48,4.0,209.0,3.0,1.0,0.0,sales,high
18211,1654.0,0.85,0.73,4.0,276.0,6.0,0.0,0.0,sales,low
18212,3732.0,0.62,0.82,3.0,177.0,10.0,0.0,0.0,IT,medium
18213,7348.0,0.74,0.5,4.0,193.0,3.0,0.0,0.0,marketing,low
18214,8188.0,0.99,1.0,3.0,227.0,6.0,0.0,0.0,product_mng,low
18215,2093.0,0.76,0.98,5.0,202.0,3.0,0.0,0.0,IT,low
18216,11024.0,0.65,0.9,4.0,176.0,2.0,1.0,0.0,sales,low
18217,378.0,0.93,0.96,2.0,130.0,3.0,0.0,0.0,IT,low
18218,7883.0,0.92,0.78,3.0,185.0,3.0,0.0,0.0,sales,low
18219,4590.0,0.91,0.78,6.0,250.0,4.0,1.0,0.0,RandD,low
18220,2573.0,0.41,0.46,2.0,133.0,3.0,0.0,0.0,technical,low
18221,8760.0,0.95,0.8,4.0,240.0,3.0,0.0,0.0,accounting,low
18222,14283.0,0.09,0.88,7.0,287.0,4.0,0.0,0.0,accounting,medium
18223,12048.0,0.61,0.85,5.0,287.0,5.0,1.0,0.0,sales,medium
18224,9003.0,0.78,,4.0,245.0,4.0,0.0,0.0,support,medium
18225,,0.88,0.48,4.0,158.0,10.0,1.0,0.0,marketing,low
18226,7837.0,0.59,0.72,,202.0,,,,,
18227,,0.15,0.9,7.0,221.0,4.0,0.0,0.0,IT,low
18228,1404.0,,0.79,7.0,279.0,4.0,0.0,0.0,accounting,medium
18229,4777.0,0.66,0.81,3.0,,3.0,0.0,0.0,hr,medium
18230,12902.0,0.66,0.87,4.0,204.0,6.0,0.0,0.0,IT,medium
18231,,0.09,0.74,7.0,,4.0,0.0,0.0,sales,medium
18232,5655.0,0.11,0.74,6.0,104.0,4.0,0.0,0.0,accounting,medium
18233,6333.0,0.67,0.98,4.0,203.0,2.0,0.0,0.0,sales,medium
18234,9034.0,0.88,0.95,4.0,237.0,3.0,1.0,0.0,IT,low
18235,14053.0,0.83,0.82,3.0,,3.0,0.0,0.0,sales,low
18236,3969.0,0.78,0.97,5.0,237.0,6.0,0.0,0.0,technical,medium
18237,13539.0,0.89,0.73,3.0,239.0,10.0,1.0,0.0,technical,high
18238,3327.0,0.71,0.44,2.0,135.0,3.0,1.0,0.0,RandD,medium
18239,13217.0,0.81,0.88,3.0,250.0,5.0,0.0,0.0,RandD,low
18240,12611.0,0.74,0.72,5.0,241.0,2.0,0.0,0.0,product_mng,high
18241,7269.0,0.5,0.7,,196.0,,,,,
18242,14999.0,0.8,0.93,7.0,269.0,4.0,0.0,0.0,sales,low
18243,12450.0,0.74,0.73,3.0,199.0,3.0,1.0,1.0,technical,low
18244,10442.0,0.11,0.75,3.0,203.0,4.0,0.0,0.0,support,high
18245,13656.0,0.68,0.84,4.0,158.0,10.0,0.0,0.0,management,medium
18246,12547.0,0.27,0.69,6.0,197.0,8.0,0.0,0.0,support,low
18247,7405.0,0.59,0.72,5.0,221.0,4.0,0.0,1.0,support,high
18248,8069.0,0.73,0.96,3.0,253.0,4.0,1.0,0.0,RandD,medium
18249,9626.0,,0.94,5.0,270.0,6.0,0.0,0.0,sales,low
18250,1058.0,0.2,,6.0,286.0,4.0,0.0,0.0,technical,low
18251,14777.0,0.7,0.87,3.0,270.0,7.0,0.0,0.0,management,low
18252,12084.0,0.97,0.72,4.0,262.0,2.0,0.0,0.0,technical,high
18253,12184.0,0.61,,3.0,177.0,4.0,1.0,0.0,marketing,low
18254,13036.0,0.71,0.52,5.0,250.0,5.0,0.0,0.0,support,low
18255,7139.0,0.75,0.97,4.0,261.0,2.0,0.0,0.0,IT,medium
18256,3598.0,0.53,0.77,4.0,253.0,4.0,0.0,0.0,sales,medium
18257,8831.0,0.64,0.72,4.0,202.0,3.0,0.0,0.0,product_mng,medium
18258,2216.0,0.72,0.95,5.0,211.0,4.0,0.0,0.0,sales,medium
18259,13899.0,0.69,0.95,3.0,273.0,4.0,0.0,0.0,marketing,medium
18260,8343.0,0.52,0.95,3.0,256.0,5.0,0.0,0.0,accounting,low
18261,3054.0,0.61,0.71,6.0,106.0,4.0,0.0,0.0,sales,medium
18262,,0.93,0.82,5.0,273.0,5.0,0.0,0.0,technical,medium
18263,,0.68,0.74,4.0,,3.0,0.0,0.0,technical,low
18264,1794.0,0.55,0.91,5.0,226.0,6.0,0.0,0.0,hr,medium
18265,9685.0,0.5,0.36,2.0,156.0,4.0,1.0,0.0,hr,medium
18266,12911.0,0.54,0.81,5.0,156.0,3.0,0.0,0.0,sales,medium
18267,7603.0,0.6,0.71,,201.0,,,,,
18268,2501.0,0.24,1.0,5.0,262.0,6.0,0.0,0.0,sales,low
18269,977.0,0.12,0.92,7.0,257.0,4.0,0.0,0.0,technical,low
18270,1534.0,0.1,0.93,7.0,282.0,4.0,0.0,0.0,technical,low
18271,7325.0,0.58,0.78,,200.0,,,,,
18272,7852.0,0.62,0.56,,197.0,,,,,
18273,5200.0,0.64,0.73,3.0,200.0,3.0,0.0,0.0,accounting,low
18274,1841.0,0.83,0.79,5.0,199.0,2.0,0.0,0.0,support,medium
18275,2216.0,0.36,0.41,3.0,165.0,8.0,0.0,0.0,hr,medium
18276,13466.0,0.73,0.6,2.0,190.0,6.0,0.0,0.0,sales,medium
18277,8871.0,0.8,0.73,3.0,225.0,2.0,0.0,0.0,RandD,medium
18278,3259.0,0.13,0.93,5.0,200.0,5.0,0.0,0.0,sales,low
18279,3042.0,0.09,0.79,4.0,273.0,4.0,0.0,0.0,technical,medium
18280,11037.0,0.43,,2.0,156.0,3.0,0.0,0.0,technical,low
18281,1248.0,0.22,0.73,6.0,256.0,4.0,0.0,0.0,RandD,medium
18282,4432.0,0.62,0.98,3.0,250.0,4.0,1.0,0.0,hr,low
18283,6285.0,0.63,0.57,4.0,202.0,3.0,1.0,0.0,product_mng,medium
18284,4492.0,0.92,0.74,3.0,197.0,4.0,0.0,0.0,technical,high
18285,1004.0,0.14,0.91,4.0,227.0,5.0,0.0,0.0,accounting,low
18286,2814.0,,0.48,2.0,128.0,3.0,0.0,0.0,sales,medium
18287,14416.0,0.7,0.72,4.0,266.0,5.0,0.0,0.0,sales,medium
18288,14999.0,0.39,0.53,3.0,164.0,7.0,0.0,0.0,sales,low
18289,14315.0,0.55,0.61,3.0,178.0,4.0,0.0,0.0,product_mng,medium
18290,10424.0,0.76,0.79,3.0,228.0,2.0,0.0,0.0,sales,high
18291,,0.59,0.73,,200.0,,,,,
18292,4224.0,0.61,0.6,3.0,192.0,8.0,0.0,1.0,sales,high
18293,7665.0,0.43,0.5,2.0,144.0,5.0,0.0,0.0,marketing,low
18294,7274.0,0.65,0.77,5.0,258.0,6.0,0.0,0.0,sales,medium
18295,14899.0,0.87,0.72,4.0,151.0,3.0,0.0,1.0,management,medium
18296,6478.0,0.69,0.77,3.0,242.0,5.0,0.0,0.0,IT,medium
18297,6646.0,0.7,0.52,2.0,181.0,3.0,0.0,0.0,technical,low
18298,2366.0,0.73,0.66,3.0,193.0,3.0,0.0,0.0,accounting,medium
18299,8119.0,0.26,0.82,5.0,209.0,6.0,0.0,0.0,accounting,low
